filename,gen_1,gen_2,gen_3,gen_4,gen_5,gen_6,gen_7,gen_8,gen_9,gen_10,gen_11,gen_12,gen_13,gen_14,gen_15,gen_16,gen_17,gen_18,gen_19,gen_20,gen_21,gen_22,gen_23,gen_24,gen_25,gen_26,gen_27,gen_28,gen_29,gen_30,gen_31,gen_32,gen_33,gen_34,gen_35,gen_36,gen_37,gen_38,gen_39,gen_40,gen_41,gen_42,gen_43,gen_44,gen_45,gen_46,gen_47,gen_48,gen_49,gen_50,gen_51,gen_52,gen_53,gen_54,gen_55,gen_56,gen_57,gen_58,gen_59,gen_60,gen_61,gen_62
55446590_ny_vtd_to_63_with_5000_sims,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3907,3633,3633,3633,1842,919,735,585,585,576,576,576,533,533,533,310,159,122,33
84145806_ny_vtd_to_63_with_5000_sims,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,4550,4519,4519,4293,4282,3866,3866,3866,3866,3802,3667,3667,3667,3667,3667,3667,3667,3667,3667,3667,643,172,80,19
10524174_ny_vtd_to_63_with_5000_sims,1584,1584,1584,1584,1584,1584,1584,1584,1584,1584,1576,1576,1576,1576,1576,1576,1576,1576,1576,1576,1576,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1518,1515,1514,1514,1010,1010,977,977,977,663,601,404,206,193,191,137,112
45214560_ny_vtd_to_63_with_5000_sims,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,4396,4396,4396,4396,4396,3687,1277,906,657,363,103,47,42
36943613_ny_vtd_to_63_with_5000_sims,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4990,4989,4989,4978,4978,4969,4969,4969,4969,4969,4969,4969,2543,1337,713,633,457,203,203,115,108,99,99,40
96614865_ny_vtd_to_63_with_5000_sims,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4304,4298,4298,4298,4298,4298,4298,4298,4298,4298,4298,4298,4236,4236,4170,3254,1604,653,585,557,392,207,105,90,78,35
37765600_ny_vtd_to_63_with_5000_sims,2177,2177,2177,2177,2177,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2134,2127,2127,2127,2127,2127,2127,2127,2127,2046,2046,2039,2039,2039,2039,2039,1999,1999,1999,1999,1999,1999,1999,1999,1999,1999,1999,1999,1999,1999,1691,1603,1382,1039,531,445,271,170,127,71,28
6853846_ny_vtd_to_63_with_5000_sims,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,2090,1146,1072,1072,1072,1072,802,734,468,468,468,465,338,175,65,31
41372904_ny_vtd_to_63_with_5000_sims,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4953,4865,4865,4865,4492,4461,4461,4461,4461,4461,4461,4461,4461,4461,3722,3722,3722,3722,2382,1234,1190,769,769,769,769,363,188,55,38
74684279_ny_vtd_to_63_with_5000_sims,3569,3569,3569,3569,3569,3569,3569,3569,3569,3569,3569,3569,3569,3569,3569,3569,3569,3569,3569,3569,3569,3569,3569,3569,3569,3517,3517,3495,3495,3495,3495,3489,3489,3489,3489,3489,3489,3489,3489,3489,3489,3489,3489,3489,3489,3489,3489,3489,3489,3489,3489,3489,3489,3489,1970,1074,797,506,296,276,122,55
60250032_ny_vtd_to_63_with_5000_sims,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,2128,1636,1636,1636,1636,1437,646,210,142,115,79,62
23044268_ny_vtd_to_63_with_5000_sims,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,2087,1989,1989,1989,1989,1989,1989,1989,1989,1989,1989,1989,1989,1989,1989,1867,1861,1861,1861,1861,1861,1861,1861,1024,971,830,830,830,830,830,830,830,830,830,417,128,29
16826739_ny_vtd_to_63_with_5000_sims,3307,3307,3307,3307,3307,3307,3307,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,3295,2971,2971,2971,2971,2971,2971,1326,623,356,356,356,340,217,60
34921340_ny_vtd_to_63_with_5000_sims,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2628,1538,1538,1538,1538,1538,1484,1452,1452,1452,1452,708,708,461,461,203,119,41
76340352_ny_vtd_to_63_with_5000_sims,4950,4950,4950,4950,4950,4950,4950,4950,4950,4950,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,3652,3652,3652,3652,3652,3652,3652,3652,3652,3652,3652,3652,3652,3652,3652,3652,2297,1374,1331,1171,952,495,230,147,147,68,27
12827094_ny_vtd_to_63_with_5000_sims,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,1626,1626,1626,1626,1626,1626,1626,1626,1626,1626,1626,1626,1626,1626,1626,1548,1548,1524,1524,1322,1139,1040,1033,1033,1033,1005,803,803,803,803,803,417,134,73
76479012_ny_vtd_to_63_with_5000_sims,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,3292,2460,1413,1413,1405,1405,1405,1405,1405,1405,1405,1405,1405,1405,1359,1297,1297,1297,1297,1271,1271,642,629,523,456,142,142,25
48592928_ny_vtd_to_63_with_5000_sims,3759,3759,3759,3759,3759,3759,3759,3759,3759,3759,3759,3759,3759,3759,3759,3759,3759,3759,3759,3759,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3720,2060,2060,2060,1956,1089,809,393,222,51,25
38833145_ny_vtd_to_63_with_5000_sims,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,2901,2901,2901,2901,2901,2901,2901,2901,2901,2901,2901,2901,2901,2901,2901,2901,2901,2901,2225,1630,1630,1630,1630,1630,1566,1063,654,340,208,150,113,42,37
50633029_ny_vtd_to_63_with_5000_sims,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3279,3276,3226,3226,3226,3060,3060,3060,2802,2802,2802,2741,2741,2741,2741,2694,2694,2694,2694,2694,2694,2487,2487,1307,1160,383,268,124,53,33
21939700_ny_vtd_to_63_with_5000_sims,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1561,1406,1406,1406,1241,1241,860,860,860,754,754,673,673,632,632,384,332,332,187,113,74,58,22
99494762_ny_vtd_to_63_with_5000_sims,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,4291,4286,4286,4286,4286,4286,4286,4286,4286,4286,4286,4286,4286,4286,4286,4286,4286,2777,2777,2777,2777,2777,2575,2575,1376,1268,1268,1268,811,456,353,353,353,309,305,305,160,79,63,38
33459004_ny_vtd_to_63_with_5000_sims,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,2916,1909,1909,1107,1106,1106,750,708,708,708,708,708,708,297,297,184,71,54
97857264_ny_vtd_to_63_with_5000_sims,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2632,2632,2632,2632,2632,2632,2461,2312,2312,2312,1141,847,847,512,512,512,512,411,411,294,183,35
66843163_ny_vtd_to_63_with_5000_sims,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,2167,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1684,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,1634,657,657,657,491,491,342,326,92,45
28753040_ny_vtd_to_63_with_5000_sims,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4024,4023,3891,3887,3887,3887,3649,3649,3649,3649,3636,3636,3636,3636,2749,1996,633,511,184,68,24
45365762_ny_vtd_to_63_with_5000_sims,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2245,2245,2245,1505,1369,1369,1369,1369,1356,1264,1264,1264,1048,1032,1032,463,463,309,308,66
25979100_ny_vtd_to_63_with_5000_sims,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1875,1875,1875,1875,1875,1793,1789,1715,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,513,264,149
90241944_ny_vtd_to_63_with_5000_sims,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,4152,2535,2535,2535,1805,1616,1359,1041,520,500,500,500,486,196,84,74
51030544_ny_vtd_to_63_with_5000_sims,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2101,2031,1927,1927,1927,1927,1927,1927,1927,1927,1927,1927,1773,1773,1773,1773,1208,1044,1044,428,376,323,118,72,50
32525627_ny_vtd_to_63_with_5000_sims,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4877,4803,4803,4803,4803,4775,4775,4775,4775,4774,4774,3792,3792,3751,3751,3751,3751,3751,3751,3751,3751,3751,3751,3751,3305,3305,1600,1507,1507,1507,1279,1279,1279,1020,741,741,111,106
23455704_ny_vtd_to_63_with_5000_sims,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,1911,872,259,168,60
75101616_ny_vtd_to_63_with_5000_sims,1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,1759,1759,1759,1759,1759,1759,1759,1759,1759,1759,1759,1759,1759,1759,1759,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1294,1294,1294,1208,1208,1208,985,985,962,959,918,818,818,818,640,625,300,183,44
39124701_ny_vtd_to_63_with_5000_sims,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,1270,729,534,163,105,67
99542840_ny_vtd_to_63_with_5000_sims,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,2816,1436,1400,1291,1291,1291,1040,1040,1040,1040,595,595,595,445,213,105,40
77307842_ny_vtd_to_63_with_5000_sims,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2823,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2329,2329,2329,1809,1376,1376,1269,1029,1029,1029,1029,1029,1029,1029,595,272,151,50
45385090_ny_vtd_to_63_with_5000_sims,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,4104,3953,3953,3953,3804,3804,3804,3804,3804,3804,3667,3632,3632,3632,3632,3632,3355,1788,208,101,18
97425271_ny_vtd_to_63_with_5000_sims,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2567,2567,2567,2567,2567,2567,2567,2567,2176,2176,2176,2176,2176,2176,2176,2131,2131,2131,2131,2131,1823,1823,1391,1391,1107,1020,1020,1020,1020,941,925,925,508,142,49
78258040_ny_vtd_to_63_with_5000_sims,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2285,2285,2285,2285,2254,1485,847,435,435,435,289,236,236,236,94,25
46150410_ny_vtd_to_63_with_5000_sims,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3482,3482,3482,3482,3482,3482,3482,3482,3454,3454,3454,3454,3454,3215,3215,3215,2812,2812,2812,2644,1041,713,655,655,655,655,655,316,182,97
37768630_ny_vtd_to_63_with_5000_sims,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4796,4795,4795,4675,4675,4675,4675,4675,4675,4675,4675,4675,4675,4675,4675,4675,4675,4675,3634,2104,1004,785,785,785,614,545,545,234,221,150,150,119,34,22
84927489_ny_vtd_to_63_with_5000_sims,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,4116,3596,3596,3596,3596,3586,3586,3586,2343,2217,1924,1924,1924,1924,1039,1039,1039,868,435,258,177,57,24
52497462_ny_vtd_to_63_with_5000_sims,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4231,4227,4227,4227,2149,2149,1774,1020,1020,1012,626,626,626,626,626,626,626,504,493,491,163,108,31
23332679_ny_vtd_to_63_with_5000_sims,2940,2940,2940,2940,2940,2940,2940,2940,2940,2940,2940,2940,2940,2940,2940,2940,2940,2940,2940,2940,2940,2940,2940,2940,2904,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,1226,1226,1194,1011,1011,1011,1011,822,822,822,759,759,759,759,258,210,40
83828228_ny_vtd_to_63_with_5000_sims,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,3282,2772,2772,2772,2772,2772,2772,2772,2772,2772,2772,2358,928,913,913,749,665,665,665,245,93,43
4760110_ny_vtd_to_63_with_5000_sims,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,4386,2756,2756,2756,2756,1765,1720,1282,1282,1282,1282,1282,468,468,248,220,162,87,24
12103014_ny_vtd_to_63_with_5000_sims,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2727,2632,2632,2632,2632,2632,2632,2632,2632,2632,2632,2632,2564,2564,1486,1484,1464,1448,1443,1443,1400,1400,1400,915,417,129,92,37
24929820_ny_vtd_to_63_with_5000_sims,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2246,2246,1031,1031,1031,1031,1031,1031,1031,1031,929,929,929,929,929,929,929,815,815,815,815,636,189,48,24
463410_ny_vtd_to_63_with_5000_sims,3009,3009,3009,3009,3009,3009,3009,3009,3009,3009,3009,3009,3009,3009,3009,3009,3009,3009,3009,3009,3009,3009,3009,3009,3009,2871,2871,2871,2871,2871,2871,2864,2864,2864,2846,2846,2846,2692,2692,2692,2692,2692,2692,2692,2692,2692,1946,1946,1946,1946,1906,1201,473,473,473,473,473,226,156,116,80,43
10880016_ny_vtd_to_63_with_5000_sims,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2856,2808,2808,2549,2549,2018,2018,2018,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,702,326,95,33
55897720_ny_vtd_to_63_with_5000_sims,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2151,2106,2106,2106,2046,2046,2029,2029,2029,2029,2029,2029,1519,1512,893,395,75,45
29513535_ny_vtd_to_63_with_5000_sims,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2981,2912,2912,2209,1930,1930,1303,1303,1188,1188,1188,1188,1171,1005,514,514,514,495,208,69
96213029_ny_vtd_to_63_with_5000_sims,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2832,2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,2822,2712,2390,2390,2390,2390,2390,2209,2209,2209,2209,2209,2209,1273,425,201,128,63,36
90339672_ny_vtd_to_63_with_5000_sims,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,4287,2093,2033,2033,1445,767,595,374,281,265,265,137,31
66802960_ny_vtd_to_63_with_5000_sims,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3203,3200,3200,3181,2903,2892,2892,2892,2892,2892,2892,2235,2235,2210,2210,2210,2210,2210,2210,2210,2210,2184,1348,917,917,914,433,126,46
37336603_ny_vtd_to_63_with_5000_sims,4415,4415,4415,4415,4415,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,2885,1684,1684,1684,1684,1684,1684,1684,1684,1684,937,937,659,324,294,239,226,195,185,45
8422517_ny_vtd_to_63_with_5000_sims,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,3778,2012,2012,2012,1995,1963,1963,1963,1963,1963,1963,1872,1872,1872,1872,1872,1872,1872,1872,1872,1865,1865,1865,1865,1865,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,967,312,210,35
87247868_ny_vtd_to_63_with_5000_sims,4582,4582,4582,4582,4582,4582,4582,4582,4582,4582,4582,4582,4582,4582,4582,4078,4078,4078,4078,4078,4078,4078,4078,4078,4078,4078,2578,2578,2578,2578,2578,2578,2578,2578,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2503,2012,2012,2012,1287,655,626,527,527,527,527,403,297,211,55
13851018_ny_vtd_to_63_with_5000_sims,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,1375,1375,1298,1298,1298,1298,1298,1298,1298,1055,1055,844,191,88
45459224_ny_vtd_to_63_with_5000_sims,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,2122,1137,1026,1026,1026,1026,1026,1026,1026,1026,1014,1014,1014,1014,893,893,893,728,728,434,389,293,159,28
90488547_ny_vtd_to_63_with_5000_sims,4702,4702,4702,4702,4702,4702,4702,4702,4702,4702,4702,4702,4702,4702,4702,4702,4702,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,3128,3128,2919,1988,1594,1272,1272,1272,1272,1139,1139,684,217,169,81,68,26
26449824_ny_vtd_to_63_with_5000_sims,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,3083,2766,1644,1247,1247,1247,1247,1247,1244,1244,929,929,929,929,815,402,359,170,161,50
77415480_ny_vtd_to_63_with_5000_sims,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,1481,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,934,215,207,126,77,27
11105124_ny_vtd_to_63_with_5000_sims,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1577,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1006,915,915,915,915,915,915,856,427,362,295,27
59759848_ny_vtd_to_63_with_5000_sims,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,4403,3660,3150,3150,3142,2553,2524,2498,2497,2497,1413,1413,1413,1413,926,926,926,836,836,836,836,666,540,454,454,418,278,278,172,31
46709050_ny_vtd_to_63_with_5000_sims,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,3912,3912,3912,3912,3715,3715,2354,2214,2214,2214,2163,2163,1975,1975,1969,1950,1950,1902,1902,1902,1336,550,331,331,331,295,293,39
