filename,gen_1,gen_2,gen_3,gen_4,gen_5,gen_6,gen_7,gen_8,gen_9,gen_10,gen_11,gen_12,gen_13,gen_14,gen_15,gen_16,gen_17,gen_18,gen_19,gen_20,gen_21,gen_22,gen_23,gen_24,gen_25,gen_26,gen_27,gen_28,gen_29,gen_30,gen_31,gen_32,gen_33,gen_34,gen_35,gen_36,gen_37,gen_38,gen_39,gen_40,gen_41
61838840_new_mexico_precincts_to_42_with_5000_sims,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2646,1386,1386,1249,1137,1137,703,703,703,703,703,703,703,703,703,703,703,329,224,58,20
48542049_new_mexico_precincts_to_42_with_5000_sims,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1142,1142,1142,1142,1142,1142,1142,1142,1092,1092,1092,1092,1092,1092,923,800,736,736,736,595,595,281,216,150,108,49,19
71266572_new_mexico_precincts_to_42_with_5000_sims,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,935,935,935,935,828,774,687,313,166,52,20
75926030_new_mexico_precincts_to_42_with_5000_sims,1361,1361,1361,1361,1361,1361,1361,1278,1278,1278,1278,1278,1278,1278,1278,1262,1127,1127,1127,1127,1127,1127,1127,1124,1124,1124,913,905,905,905,821,821,821,821,821,821,650,650,282,112,23
18303060_new_mexico_precincts_to_42_with_5000_sims,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1246,1191,1191,1191,1191,733,329,309,157,56,14
90596240_new_mexico_precincts_to_42_with_5000_sims,610,610,610,610,610,610,610,610,609,609,609,609,609,609,609,609,609,609,550,550,550,550,550,550,550,550,550,465,465,349,349,349,316,316,316,316,316,250,159,57,17
61476451_new_mexico_precincts_to_42_with_5000_sims,2646,2646,2646,2646,2646,2646,2645,2645,2645,2430,2430,2430,2430,2418,2360,2360,2360,2357,2341,2341,2341,2341,2341,2341,2341,2341,2215,1716,1716,1470,1470,1470,1470,1467,866,866,415,333,333,85,23
73275998_new_mexico_precincts_to_42_with_5000_sims,3684,3684,3684,3684,3684,3684,3684,3643,3643,3643,3643,3643,3629,3629,3629,3616,3564,3564,3564,3564,3443,3443,3443,3443,3443,3443,3443,3443,3443,3443,3443,3443,3443,3359,2485,1150,740,312,146,73,15
15874454_new_mexico_precincts_to_42_with_5000_sims,2814,2814,2814,2814,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2731,2597,2555,2555,1056,1056,932,892,892,814,464,349,57,20
68498104_new_mexico_precincts_to_42_with_5000_sims,958,958,958,958,958,958,958,958,958,958,958,958,958,958,958,956,956,956,747,747,747,747,747,747,615,609,609,585,579,579,534,534,534,534,376,376,376,200,126,51,22
85671924_new_mexico_precincts_to_42_with_5000_sims,1008,1008,1008,1008,1008,1008,1008,1008,944,944,944,944,944,944,944,944,944,944,944,944,944,944,920,920,915,869,663,663,628,473,434,434,412,345,345,202,201,164,88,65,18
26188730_new_mexico_precincts_to_42_with_5000_sims,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1307,1302,1302,1302,1300,1300,1300,1300,1300,1300,660,640,496,393,255,143,112,64,35,19
49032840_new_mexico_precincts_to_42_with_5000_sims,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,964,964,964,964,964,964,964,964,964,818,818,818,498,475,475,475,475,455,455,455,403,186,169,169,55,16
96347632_new_mexico_precincts_to_42_with_5000_sims,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1840,989,598,584,584,513,513,378,270,270,259,221,75,16
14677623_new_mexico_precincts_to_42_with_5000_sims,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,1497,1447,1447,1447,1447,1447,1447,1447,1384,1384,1073,1054,1041,1035,721,718,718,718,718,718,718,651,641,118,23
99527817_new_mexico_precincts_to_42_with_5000_sims,1598,1598,1598,1598,1598,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1504,1502,1502,1502,1502,1502,1017,966,792,734,729,723,723,718,687,687,344,321,108,61,18
75381344_new_mexico_precincts_to_42_with_5000_sims,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,1165,991,991,991,991,991,991,991,991,991,991,991,991,991,944,779,779,744,744,568,568,457,398,308,308,295,279,272,67,14
2997291_new_mexico_precincts_to_42_with_5000_sims,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1872,1872,1872,1857,1857,1857,1857,1476,1476,1158,433,172,97,51,28
6973889_new_mexico_precincts_to_42_with_5000_sims,2932,2932,2932,2932,2932,2932,2932,2932,2932,2932,2932,2932,2932,2932,2932,2932,1633,1633,1633,1633,1619,1507,1507,1296,1296,1296,1296,1296,1296,1296,1296,668,668,479,479,479,287,172,158,55,16
73229306_new_mexico_precincts_to_42_with_5000_sims,1284,1284,1284,1284,1284,1284,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,886,886,873,854,854,756,229,74,46,20
55518880_new_mexico_precincts_to_42_with_5000_sims,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1468,1461,1457,1457,1457,1457,1457,1457,976,976,976,976,964,964,964,927,927,927,927,918,770,770,556,279,183,92,27
34028900_new_mexico_precincts_to_42_with_5000_sims,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1271,1222,1222,1222,1222,1222,1222,1222,1222,1139,1139,1133,1133,488,488,488,488,488,412,412,285,94,18
99876088_new_mexico_precincts_to_42_with_5000_sims,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2406,2402,2402,2051,1814,1814,1814,1020,899,816,816,810,810,624,624,480,404,404,244,172,92,53,16
94188172_new_mexico_precincts_to_42_with_5000_sims,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1332,1332,1332,1332,1332,1332,1332,1332,1332,1325,1325,1325,1324,1242,1242,1242,1242,1106,1106,1004,715,346,107,20
13599232_new_mexico_precincts_to_42_with_5000_sims,1885,1885,1885,1885,1885,1885,1885,1885,1885,1793,1793,1793,1509,1480,1480,1480,1480,1438,1050,1019,954,954,954,954,954,954,954,884,884,884,777,777,777,730,377,371,281,178,120,49,16
61780710_new_mexico_precincts_to_42_with_5000_sims,712,712,712,712,712,712,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,685,685,685,684,684,684,684,684,684,619,619,477,340,120,93,45,18
73902458_new_mexico_precincts_to_42_with_5000_sims,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1545,1536,1536,1536,1536,1064,941,788,788,788,323,320,320,310,195,118,58,21
37380405_new_mexico_precincts_to_42_with_5000_sims,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2208,2203,1103,1103,1088,1087,1087,956,956,956,956,949,949,949,949,949,949,847,626,424,331,311,271,127,127,107,107,62,20
16692172_new_mexico_precincts_to_42_with_5000_sims,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1081,1081,1069,1069,1069,1069,1069,833,833,833,833,826,356,122,18
51086841_new_mexico_precincts_to_42_with_5000_sims,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1592,1124,626,610,610,610,577,577,465,248,248,241,87,41,17
3913105_new_mexico_precincts_to_42_with_5000_sims,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,3073,2391,2391,2391,2391,1535,394,389,344,211,131,60,20
31577593_new_mexico_precincts_to_42_with_5000_sims,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2831,2792,2792,2792,2792,2737,2737,2737,2737,2737,2464,2459,2457,2457,2128,2086,2086,1391,1391,1391,1252,1252,952,267,170,86,55,25
31149125_new_mexico_precincts_to_42_with_5000_sims,1147,1147,1147,1147,1147,1147,1147,1142,1142,1142,1037,1037,1037,1037,1037,846,799,799,708,708,708,708,708,708,708,708,708,691,691,691,512,512,512,512,512,512,363,310,218,74,16
87263550_new_mexico_precincts_to_42_with_5000_sims,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,2032,1983,1983,1857,1857,1857,1825,1825,1825,1825,1825,1825,1515,1272,861,458,183,57,21
1221012_new_mexico_precincts_to_42_with_5000_sims,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1177,762,762,762,762,762,761,761,761,761,761,761,761,761,761,761,700,700,514,417,287,159,96,16
47837050_new_mexico_precincts_to_42_with_5000_sims,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1219,1219,1219,1219,1219,1219,1219,1163,1163,1163,1163,1163,1163,951,817,363,363,329,127,48,16
50621965_new_mexico_precincts_to_42_with_5000_sims,1235,1235,1235,1235,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,568,563,551,551,551,551,551,551,493,493,390,390,390,307,307,209,198,152,101,62,15
15511161_new_mexico_precincts_to_42_with_5000_sims,1289,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1276,1268,1268,1146,1146,1146,1146,1146,1006,1006,637,637,637,637,637,637,637,637,637,637,637,391,391,391,368,165,51,17
54496175_new_mexico_precincts_to_42_with_5000_sims,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1143,1139,1139,1139,1125,1125,1125,1125,1125,1122,1034,1034,1034,1009,1009,1009,923,612,306,186,59,22
48767684_new_mexico_precincts_to_42_with_5000_sims,1934,1934,1934,1934,1934,1934,1934,1934,1934,1817,1817,1817,1817,1817,1744,1744,1744,1744,1134,1134,1131,1126,1083,1083,1075,1075,1075,1075,906,740,723,723,723,302,302,254,222,152,105,54,18
15725865_new_mexico_precincts_to_42_with_5000_sims,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1262,1262,1262,1262,923,923,923,817,569,393,393,265,158,112,103,67,67,30
47465329_new_mexico_precincts_to_42_with_5000_sims,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,986,986,986,962,962,962,962,962,962,962,869,772,772,772,623,542,465,465,465,369,347,87,16
23205654_new_mexico_precincts_to_42_with_5000_sims,1198,1198,1198,1198,1198,1198,1198,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1188,1110,833,525,199,155,106,24
20825078_new_mexico_precincts_to_42_with_5000_sims,2999,2999,2999,2999,2999,2999,2999,2999,2999,2999,2999,2999,2999,2999,2999,2999,2999,2993,2993,2993,2993,2993,2993,2993,2993,2993,2633,2633,2633,2631,2631,2631,2541,2541,2541,2056,1347,1031,353,135,32
48610100_new_mexico_precincts_to_42_with_5000_sims,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,798,798,798,798,798,402,402,338,153,76,46,20
56163722_new_mexico_precincts_to_42_with_5000_sims,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,1375,1375,1375,968,681,404,404,404,404,333,279,279,279,141,122,67,19
80527105_new_mexico_precincts_to_42_with_5000_sims,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1066,1066,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,622,405,277,139,55,15
50101406_new_mexico_precincts_to_42_with_5000_sims,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,656,656,656,656,656,498,498,485,485,463,425,425,425,376,376,240,128,20
9092943_new_mexico_precincts_to_42_with_5000_sims,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,620,620,620,481,432,269,139,48,20
8713204_new_mexico_precincts_to_42_with_5000_sims,663,663,663,663,663,510,510,510,510,510,510,510,510,477,455,455,455,455,455,455,455,413,413,413,413,413,392,392,392,392,318,316,316,289,289,275,211,211,108,108,25
1016995_new_mexico_precincts_to_42_with_5000_sims,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4074,4073,4073,4073,4073,4073,4073,4073,3963,3963,2795,2563,1135,584,570,497,463,267,267,233,201,121,19
50818755_new_mexico_precincts_to_42_with_5000_sims,4549,4549,4549,4549,4549,4549,4549,4549,4549,4549,4549,4549,4549,4549,4546,4546,4540,4465,3876,3662,3662,3070,3070,3070,3065,3065,3065,3065,3065,3065,3065,3065,3065,2197,1688,771,583,203,142,49,16
27806802_new_mexico_precincts_to_42_with_5000_sims,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1162,876,876,870,870,870,870,870,870,870,775,775,686,680,507,485,411,221,124,50,24
6045039_new_mexico_precincts_to_42_with_5000_sims,2207,2207,2207,2207,2207,2207,2207,2207,2207,2207,1495,1495,1495,1495,1495,1495,1495,859,859,859,859,811,775,770,643,643,643,643,643,643,643,643,643,643,643,643,643,535,535,222,26
2242240_new_mexico_precincts_to_42_with_5000_sims,1486,1486,1486,1486,1486,1486,1486,1486,1486,1486,1486,1467,1467,1467,1467,1466,1466,1466,1466,1466,1466,1466,1466,1466,922,529,522,522,522,522,522,522,522,522,511,357,357,185,71,42,13
43530738_new_mexico_precincts_to_42_with_5000_sims,1190,1190,1190,1190,1190,1190,1190,1190,1190,1190,1190,1190,1190,1000,1000,1000,1000,1000,1000,1000,1000,1000,979,979,979,979,979,979,979,854,805,592,577,577,439,439,289,192,88,52,14
33348940_new_mexico_precincts_to_42_with_5000_sims,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2220,2220,2044,1906,1906,1321,1321,753,510,463,334,286,247,166,111,81,53,12
14303110_new_mexico_precincts_to_42_with_5000_sims,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,955,955,955,955,955,886,886,866,866,630,584,485,432,432,368,350,168,135,41,20
88903850_new_mexico_precincts_to_42_with_5000_sims,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2308,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,2262,2171,1157,356,91,20
3784250_new_mexico_precincts_to_42_with_5000_sims,2472,2472,2472,2472,2472,2472,2472,2472,2077,2051,2051,1513,1368,1368,1368,1368,1368,1366,1366,1078,1078,1078,1004,1004,992,683,574,574,574,555,399,393,393,393,393,393,356,261,135,47,16
58749821_new_mexico_precincts_to_42_with_5000_sims,2794,2794,2794,2794,2794,2794,2794,2794,2794,2794,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2734,2734,2728,2728,2574,2574,2574,2574,1416,1404,828,423,407,407,407,164,117,43,17
34842219_new_mexico_precincts_to_42_with_5000_sims,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1251,1251,1251,1251,1251,1251,1251,1251,1251,999,759,759,759,759,528,322,216,118,83,20
94075288_new_mexico_precincts_to_42_with_5000_sims,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1053,1053,1053,1052,1052,1052,1052,1052,1052,1052,1045,1045,1045,1007,1007,1007,1007,1007,455,453,345,204,75,64,26
27165580_new_mexico_precincts_to_42_with_5000_sims,2618,2618,2618,2618,2618,2618,2618,2618,2618,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2605,2605,2605,2605,2605,2605,2605,1341,1341,1341,1341,1341,1247,1247,1243,1243,804,453,183,56,29
1031600_new_mexico_precincts_to_42_with_5000_sims,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,941,498,498,498,493,493,493,493,493,492,486,486,390,390,332,332,330,271,271,172,163,96,24
42681720_new_mexico_precincts_to_42_with_5000_sims,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1825,956,802,786,786,786,786,786,764,764,764,764,764,764,357,357,356,285,101,79,40,20
10727507_new_mexico_precincts_to_42_with_5000_sims,1339,1339,1339,1339,1329,1329,1329,1325,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1027,1027,1027,1027,1027,1006,996,996,996,793,793,793,793,793,769,769,564,453,170,58,18
61641657_new_mexico_precincts_to_42_with_5000_sims,4561,4561,4561,4561,4533,4533,4533,4533,4533,4533,4533,4533,4533,4533,4533,4506,4506,4506,4506,4506,4447,4438,4438,4438,4438,4438,4438,4438,4438,4438,4193,4193,4193,4190,4190,4190,4190,1264,574,98,19
20859120_new_mexico_precincts_to_42_with_5000_sims,2450,2450,2450,2450,2450,2450,2425,2425,2425,2425,2425,2425,2425,2403,2403,2403,2401,2401,2401,2386,2386,2386,2357,1821,1821,1821,1809,1752,1752,1752,1744,1744,1744,1744,885,859,859,859,383,118,24
65340494_new_mexico_precincts_to_42_with_5000_sims,4217,4217,4217,4217,4217,4217,4217,4217,4217,4217,4217,4217,4217,4217,4217,4208,4208,4208,4208,4082,4082,4082,4082,4082,4082,4075,4075,4075,4075,4075,2334,2334,2334,2334,2334,2334,1871,899,337,93,16
3712897_new_mexico_precincts_to_42_with_5000_sims,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1070,1070,1070,1070,1070,815,811,811,737,396,378,145,77,43,13
29571395_new_mexico_precincts_to_42_with_5000_sims,1617,1617,1617,1617,1617,1617,1617,1617,1617,1617,1617,1617,1617,1559,1559,1559,986,986,986,986,986,921,921,921,921,921,921,916,916,916,896,896,896,716,463,424,359,204,161,86,19
22640840_new_mexico_precincts_to_42_with_5000_sims,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,742,514,494,379,370,310,218,95,45,17
16247380_new_mexico_precincts_to_42_with_5000_sims,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2120,2085,2085,2085,2085,2085,1166,1166,1166,1166,1166,1166,1166,1166,1166,777,742,742,506,353,130,61,21
35206028_new_mexico_precincts_to_42_with_5000_sims,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1224,1224,1224,1222,1222,1222,1222,637,623,623,623,623,623,415,395,395,393,393,198,198,197,163,100,76,53,18
39709416_new_mexico_precincts_to_42_with_5000_sims,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2863,2854,2854,2321,2321,1173,1161,1161,1129,1129,1129,1129,1129,1129,1129,1128,1128,1128,1128,1128,930,885,314,137,22
93905070_new_mexico_precincts_to_42_with_5000_sims,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1767,1767,1767,1767,1767,1717,1717,1717,1717,1717,1712,1712,1712,1712,1712,1712,1118,882,773,773,734,734,678,364,171,78,22
22145965_new_mexico_precincts_to_42_with_5000_sims,1451,1451,1451,1451,1451,1451,1451,1451,1451,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1414,1414,1414,1347,1347,1347,1300,1298,1298,1283,1283,1283,1273,1269,1269,422,188,53,22
95446696_new_mexico_precincts_to_42_with_5000_sims,1305,1305,1305,1305,1305,1305,1305,1193,1193,1193,1183,1181,1138,1138,1138,1138,801,801,801,801,801,801,801,801,799,799,799,799,796,795,795,794,719,714,714,714,353,149,78,38,14
55979733_new_mexico_precincts_to_42_with_5000_sims,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2267,1490,814,715,715,626,626,551,545,453,309,309,309,216,148,92,50,16
89582642_new_mexico_precincts_to_42_with_5000_sims,1392,1392,1392,1392,1392,1392,1392,1392,1392,1391,1391,1391,1391,1391,1391,1391,1391,1391,1391,1391,1391,1391,1391,1391,1391,993,993,993,993,981,981,981,870,870,634,527,442,278,113,47,19
68047616_new_mexico_precincts_to_42_with_5000_sims,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3603,3597,3597,3597,3591,3591,3512,3512,2410,861,704,551,396,175,100,74,23,13
91406666_new_mexico_precincts_to_42_with_5000_sims,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,877,877,877,755,755,755,755,755,755,755,755,755,755,752,592,533,533,533,533,533,278,278,169,91,15
32359160_new_mexico_precincts_to_42_with_5000_sims,1546,1546,1546,1546,1546,1546,1546,1546,1546,1546,1546,1546,1546,1546,1546,1546,1536,1536,1536,1536,1514,1277,1277,1256,1254,1254,1216,746,730,566,566,566,515,515,446,185,124,124,85,73,18
88543180_new_mexico_precincts_to_42_with_5000_sims,777,777,777,777,777,777,777,777,777,777,777,777,777,777,772,772,772,645,645,645,645,645,645,645,645,645,626,626,626,619,619,603,603,603,603,382,382,285,84,62,15
77923484_new_mexico_precincts_to_42_with_5000_sims,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1361,1361,1361,1361,1287,1164,1164,1040,995,995,902,902,858,858,669,292,292,175,120,53,19
